index,Image Name,Caption Number,Urdu Caption
3679,3601978895_9fec23ce0c.jpg,1,دو افراد اینٹوں کی ایک عمارت کے ذریعہ آرٹ کے ایک بڑے کام کے نیچے کھڑے ہیں۔
3680,3601978895_9fec23ce0c.jpg,2,دو آدمی اس کے نیچے کھڑے ہیں جو کہ ایک دیوہیکل روبوٹ لگتا ہے۔
3681,3601978895_9fec23ce0c.jpg,3,ایک بڑے مجسمے کے پیروں پر کھڑے دو آدمی۔
3682,3601978895_9fec23ce0c.jpg,4,دو آدمی اینٹوں کی دیوار سے دھات کے ڈھانچے کے قریب کھڑے تھے۔
3683,3602676311_824b2c04ba.jpg,0,ایک موٹر سائکل سوار ایک اونچی چھلانگ لگاتا ہے.
3684,3602676311_824b2c04ba.jpg,1,ایک شخص موٹرسائیکل پر ہوائی کرتب کر رہا ہے۔
3685,3602676311_824b2c04ba.jpg,2,سائیکل پر سوار ایک شخص چھلانگ لگا رہا ہے۔
3686,3602676311_824b2c04ba.jpg,3,سائیکل پر سوار ایک شخص ہیلمٹ پہنتا ہے اور اچھل پڑتا ہے ، اسکائی لائن اور جھیل کے سامنے زمین پر بڑھتا ہے۔
3687,3602676311_824b2c04ba.jpg,4,سائیکل سوار اپنی سائیکل کے ساتھ تیز رفتار سے چھلانگ لگا رہا ہے۔
3688,3603116579_4a28a932e2.jpg,0,قمیض پر شیلٹن والے بیس بال کا کھلاڑی گیند پھینک دیتا ہے۔
3689,3603116579_4a28a932e2.jpg,1,سیاہ اور نارنجی رنگ کی قمیض کا ایک بیس بال کھلاڑی ، اور دستانے کے ساتھ ، گیند کو کھینچتا ہے۔
3690,3603116579_4a28a932e2.jpg,2,کھیلوں کے لباس میں ملبوس ایک مرد بیس بال کو پکڑنے کی کوشش کرتا ہے۔
3691,3603116579_4a28a932e2.jpg,3,ایک آدمی بیس بال کھیل رہا ہے
3692,3603116579_4a28a932e2.jpg,4,بیس بال کا کھلاڑی گیند کے پیچھے بھاگ رہا ہے۔
3693,3604314527_5077cd9d43.jpg,0,گیلی ٹریک پر نیلے رنگ کی موٹرسائیکل اور بغلی گاڑی کو چلایا جارہا ہے۔
3694,3604314527_5077cd9d43.jpg,1,ایک شخص چھوٹی گاڑی دوڑاتا ہے جبکہ دوسرا آدمی پیچھے لٹکا ہوا ہے۔
3695,3604314527_5077cd9d43.jpg,2,سڑک پر سیاہ رنگ کے سوٹ میں آدمی کو باندھتے ہوئے نیلی رنگ کی کار میں ایک ریسر
3696,3604314527_5077cd9d43.jpg,3,گیلی سڑک پر ریسنگ جبکہ آدمی پیٹھ پر لٹکا ہوا ہے۔
3697,3604314527_5077cd9d43.jpg,4,نیلی موٹرسائیکل پر دو افراد۔
3698,3604383863_5e387cb8e6.jpg,0,ہیڈ فون والے آدمی کا منہ کھلا ہے جبکہ ایک عورت اس کے ساتھ کھڑی ہے۔
3699,3604383863_5e387cb8e6.jpg,1,ایئر فون کے ایک بڑے سیاہ سیٹ کے لئے پہنچنے والا ایک پرجوش جوڑا
3700,3604383863_5e387cb8e6.jpg,2,ایک عورت اور ایک مرد ہیڈ فون کے ذریعہ خوش ہیں۔
3701,3604383863_5e387cb8e6.jpg,3,مرد اور عورت حیرت زدہ نظر آرہے ہیں ، اس شخص نے ہیڈ فون تھاما ہوا ہے۔
3702,3604383863_5e387cb8e6.jpg,4,آدمی ایک عورت کے ساتھ کھڑے بہت ہی ہیڈ فون دیکھ رہا ہے۔
3703,3604384383_db6805d1b9.jpg,0,ایک مرد اور عورت ایک دوسرے کو چومنے کے قریب
3704,3604384383_db6805d1b9.jpg,1,نیلے رنگ میں ایک عورت اور سرخ رنگ میں ایک آدمی قریب ہی پودوں کے ساتھ بوسہ لینے جارہے ہیں۔
3705,3604384383_db6805d1b9.jpg,2,ایک عورت مرد کے بازوؤں میں جھک رہی ہے جبکہ وہ ایک دوسرے کو دیکھ رہے ہیں۔
3706,3604384383_db6805d1b9.jpg,3,لڑکا لڑکی کو بوسہ دیتا ہے
3707,3604384383_db6805d1b9.jpg,4,سنہرے بالوں والی آدمی باہر ایک عورت کے ساتھ ناچ رہا ہے۔
3708,3604391853_b4809fcb8c.jpg,0,ایک سرخ قمیض پہنے ایک شخص دوسرے شخص تک پہنچنے والے گھاس پر لیٹا ہوا ہے۔
3709,3604391853_b4809fcb8c.jpg,1,ایک آدمی نےگھاس میں پڑے ہوئے اپنے بازوؤں کو پھیلایا ہوا ہے۔
3710,3604391853_b4809fcb8c.jpg,2,ایک شخص ، گھاس پر پڑا ، اور ایک ہاتھ دوسرے ہاتھ سے دور ہو گیا۔
3711,3604391853_b4809fcb8c.jpg,3,زمین پر ایک آدمی دوسرے آدمی کے ہاتھ کی طرف ہاتھ پھیلاتا ہے۔
3712,3604391853_b4809fcb8c.jpg,4,ایک آدمی گھاس پر کسی کے پاس جا رہا ہے۔
3713,3604496023_c1f546423e.jpg,0,رنگ برنگے پھلوں اور سبزیوں کے اسٹینڈ کے سامنے نیلے رنگ کا لباس پہنے ہوئے ایک آدمی
3714,3604496023_c1f546423e.jpg,1,پھل ، سبزیاں اور پھولوں والی رنگین ، بیرونی منڈی کے لوگ۔
3715,3604496023_c1f546423e.jpg,2,کھلی ہوائی منڈی میں نیلے رنگ کا شخص پھولوں کے ساتھ کھڑا ہے جبکہ چھڑی والا دوسرا شخص راستے میں چل رہا ہے
3716,3604496023_c1f546423e.jpg,3,بہت سے لوگ باہر کے بازار میں خریداری کررہے ہیں۔
3717,3604496023_c1f546423e.jpg,4,پھلوں اور سبزیوں کی منڈی میں خریدار ادھر ادھر دیکھ رہے ہیں۔
3718,3606084228_6286a52875.jpg,0,ایک سائیکل سوار ان کی سائیکل سے چھلانگ لگا رہا ہے جبکہ ایک پہاڑی پر پھیلا ایک ہجوم دیکھ رہا۔
3719,3606084228_6286a52875.jpg,1,تماشائیوں کے دیکھنے کے دوران گندا بائیکر مقابلہ کرتا ہے۔
3720,3606084228_6286a52875.jpg,2,ایک سفید جیکٹ اور ہیلمیٹ پہنے ایک شخص اپنی موٹرسائیکل پر کرتب دکھا رہا ہے۔
3721,3606084228_6286a52875.jpg,3,ایک شخص گندگی بائیک پر مڈیر اسٹنٹ کر رہا ہے جبکہ پس منظر میں لوگ دیکھ رہے ہیں۔
3722,3606084228_6286a52875.jpg,4,ایک پہاڑی موٹر سائیکل ریسر شائقین کے دیکھتے ہوۓ اس کی موٹر سائیکل کود گیا۔
3723,3606355203_1260f43ec0.jpg,0,سرخ تیراکی کے تنوں میں ایک شخص ایک ہجوم والے ساحل سے نیچے گھومتے ہوئے اپنے بچے کو گھوما رہا ہے۔
3724,3606355203_1260f43ec0.jpg,1,ایک شخص ساحل سمندر پر ایک گاڑی میں ایک بچے کو دھکیل رہا ہے۔
3725,3606355203_1260f43ec0.jpg,2,ایک آدمی ساحل سمندر پر ایک بچے کو گھومانے پھرانے والا ، ایک عورت جس کے ساتھ ایک چھوٹا لڑکا ہے۔
3726,3606355203_1260f43ec0.jpg,3,ایک گھمککڑ کے ساتھ ساحل سمندر پر موٹا آدمی.
3727,3606355203_1260f43ec0.jpg,4,ساحل سمندر کے کنارے کے ساتھ ساتھ بچے کو گھماؤ پھراؤ میں تیراکی کے تنوں کو اتارنے والا شخص۔
3728,3606846822_28c40b933a.jpg,0,ایک آدمی اسکیٹ بورڈ پر کودنے کے کرتب کرتا ہے۔
3729,3606846822_28c40b933a.jpg,1,آدھے پائپ پر سبز رنگ کی قمیض والا ایک شخص ، اسکیٹ بورڈ اسٹنٹ کر رہا ہے۔
3730,3606846822_28c40b933a.jpg,2,اسکیٹ بورڈ پر ایک شخص کو بھیڑ دیکھتے ہوئے۔
3731,3606846822_28c40b933a.jpg,3,ایک سکیٹ بورڈ ہوا میں ہے۔
3732,3606846822_28c40b933a.jpg,4,اسکیٹ بورڈر جس نے سبز قمیض پہنی ہو اور ہوا میں کود پڑا ہو
3733,3606942887_1159d92548.jpg,0,نیلی چشموں میں ایک شخص سوئمنگ پول میں ہے۔
3734,3606942887_1159d92548.jpg,1,نیلے ، پیلے اور سبز رنگوں میں سوئمنگ کیپ والا آدمی چشمے پہن کر سوئمنگ کر رہا ہے۔
3735,3606942887_1159d92548.jpg,2,ایک تالاب میں بریسٹ اسٹروک کرتے ہوئے ایک تیراک۔
3736,3606942887_1159d92548.jpg,3,تالاب میں تیراک کی تیراکی
3737,3606942887_1159d92548.jpg,4,تیراک نے سبز اور پیلے رنگ کی ٹوپی اور چشمے پہنا ہوا ہیں۔
3738,3607489370_92683861f7.jpg,0,ایک BMX ریسر ایک پہاڑی سے نیچے آتا ہے جو اس کے آس پاس کی ہر چیز دھندلی ہے
3739,3607489370_92683861f7.jpg,1,ایک گندا بائیکر ایک پگڈنڈی پر
3740,3607489370_92683861f7.jpg,2,نیلے رنگ میں ایک شخص ٹریک پر سائیکل چلا رہا ہے۔
3741,3607489370_92683861f7.jpg,3,ایک پہاڑی بائیکر اپنی موٹرسائیکل پر ایک پہاڑی کے نیچے جاتا ہے۔
3742,3607489370_92683861f7.jpg,4,نیلی پہاڑی موٹر سائیکل پر پہاڑی بائیکر کو ہوا کا وقت مل جاتا ہے۔
3743,3607969989_68cc411493.jpg,0,دھوپ کے چشمے والا ایک آدمی دائرے کی دیوار کے سامنے ایک اسکیٹ بورڈ پر کھڑا ہے۔
3744,3607969989_68cc411493.jpg,1,ایک شخص اسفالٹ پر سکیٹ بورڈنگ کر رہا ہے جبکہ دیوار کے اوپر سورج کی روشنی ہے۔
3745,3607969989_68cc411493.jpg,2,ایک آدمی اسکیٹ بورڈ پر
3746,3607969989_68cc411493.jpg,3,ایک نوجوان سیاہ رنگ کے جوتے ، سیاہ پتلون ، اور دھوپ والی دھوپ والی سفید چوٹی میں سکیٹ بورڈ پر
3747,3607969989_68cc411493.jpg,4,اسکیٹ بورڈر دیوار کے سامنے سایہ دار لباس پہنے ہوئے تھے جو فش اسکیل کی طرح لگتا ہے۔
3748,3608400551_d6f7965308.jpg,0,ایک شخص کتے کے ساتھ کھیل رہا ہے۔
3749,3608400551_d6f7965308.jpg,1,ٹیٹوز والا ایک آدمی کالے کان کے ساتھ ایک سفید کتے کے ساتھ کھیل رہا ہے
3750,3608400551_d6f7965308.jpg,2,ایک ٹیٹو والا آدمی جس کا ایک سفید کتا چھڑی کے لۓ کود رہا ہے۔
3751,3608400551_d6f7965308.jpg,3,ایک سفید کتا چھڑی کے بعد ہوا میں چھلانگ لگا رہا ہے۔
3752,3608400551_d6f7965308.jpg,4,سفید کتا اپنے مالک کے ذریعہ پھینکے جانے والے کسی شے کے لئے چھلانگ لگا دیتا ہے
3753,3608663656_9192a21eeb.jpg,0,ایک آدمی کھڑی چٹان کے پہلو پر چڑھتا ہے
3754,3608663656_9192a21eeb.jpg,1,ایک شخص کھڑی اور چٹانی پہاڑی پر چڑھ رہا ہے جس پر پانی نظر آ رہے ہیں۔
3755,3608663656_9192a21eeb.jpg,2,ایک شخص پانی کے کنارے پتھروں پر چڑھ رہا ہے۔
3756,3608663656_9192a21eeb.jpg,3,ایک شخص سمندر کنارے ایک پہاڑ پر چڑھ رہا ہے۔
3757,3608663656_9192a21eeb.jpg,4,ایک آدمی سمندر پر چٹان پر چڑھ رہا ہے۔
3758,3609026563_9c66f2dc41.jpg,0,ایک شخص کتے پکڑے ہوۓ
3759,3609026563_9c66f2dc41.jpg,1,ایک شخص نے دو کتے پکڑ رکھے ہیں۔
3760,3609026563_9c66f2dc41.jpg,2,ایک شخص نے دو نوزائیدہ کتے پکڑے ہوئے ہیں۔
3761,3609026563_9c66f2dc41.jpg,3,دو نوزائیدہ کتوں کو انسانی ہاتھوں نے جوڑا ہوا ہے۔
3762,3609026563_9c66f2dc41.jpg,4,ہاتھوں سے پکڑے ہوئے دو سفید نوزائیدہ کتے۔
3763,3609027309_af75f773d9.jpg,0,ایک چھوٹا لڑکا اور ایک عورت رقص کررہی ہے۔
3764,3609027309_af75f773d9.jpg,1,ڈانس اسٹوڈیو میں ایک آدمی لڑکے کا ہاتھ تھامتا ہے ، اسے رقص کرنا سکھاتا ہے۔
3765,3609027309_af75f773d9.jpg,2,لوگوں کا گروپ ایک سرخ قمیض اور جوتے میں ایک چھوٹے لڑکے کو ناچنے کا طریقہ سکھاتا ہے۔
3766,3609027309_af75f773d9.jpg,3,سرخ قمیض والا چھوٹا لڑکا بھوری قمیض اور نیلی جینز میں خاتون کے ساتھ ناچ رہا ہے جبکہ دو افراد نظر آرہے ہیں۔
3767,3609027309_af75f773d9.jpg,4,دو بالغ ایک چھوٹے لڑکے کے ساتھ ناچ رہے ہیں جبکہ دوسرا شخص دوسرا پس منظر میں کھڑا ہے۔
3768,3609999845_faf5d2fe74.jpg,0,ایک لڑکا باہر بلے کو ایک گیند سے ٹکرتا ہے ، جبکہ پس منظر کے دوسرے لوگ اسے دیکھتے ہیں۔
3769,3609999845_faf5d2fe74.jpg,1,ایک شخص گھاس میں دوڑتے ہوئے بلے کی مدد سے سرخ رنگ کی گیند کو مارتا ہے۔
3770,3609999845_faf5d2fe74.jpg,2,ایک نوجوان بلے کے ساتھ گیند کو مار رہا ہے۔
3771,3609999845_faf5d2fe74.jpg,3,لڑکا گھاس کے میدان میں بیس بال کھیلتا ہے۔
3772,3609999845_faf5d2fe74.jpg,4,آدمی جو کرکٹ کھیل رہا ہے ، سرخ بال کو مارتا ہے۔
3773,3610687607_895fdc94bd.jpg,0,ایک شخص اپنے جسم کے ساتھ فوٹوگرافی کی اسکرین اور فوٹو گرافی کی ایک بڑی روشنی کی طرف کود رہا ہے۔
3774,3610687607_895fdc94bd.jpg,1,ایک آدمی اپنے پیچھے سفید ٹریپ کے ساتھ روشنی کی طرف چھلانگ لگا رہا ہے۔
3775,3610687607_895fdc94bd.jpg,2,ایک شخص ایک کمرے میں ہوا سے گرتا ہے ، جس کے ایک قدم پر سیڑھی ہے۔
3776,3610687607_895fdc94bd.jpg,3,شخص فوٹو اسٹوڈیو میں روشنی کی طرف چھلانگ لگا رہا ہے۔
3777,3610687607_895fdc94bd.jpg,4,ایک جینز اور جوتے میں ایک شخص ہے جو زمین سے چھلکتی ہوئی ایک بڑی سفید روشنی کی طرف ہے۔
3778,3610836023_3a972b10b0.jpg,0,گرے رنگ کی ٹی شرٹ پہنے ایک آدمی آبشار کے سامنے چٹان پر بیٹھا ہوا ہے۔
3779,3610836023_3a972b10b0.jpg,1,گرے رنگ میں ایک آدمی چٹان سے ایک آبشار دیکھتا ہے۔
3780,3610836023_3a972b10b0.jpg,2,ایک شخص آبشار دیکھ رہا ہے۔
3781,3610836023_3a972b10b0.jpg,3,ایک شخص آبشار کے پاس چٹان پر بیٹھا ہوا۔
3782,3610836023_3a972b10b0.jpg,4,ایک عورت آبشار کو گھور رہی ہے۔
3783,361092202_3d70144ebd.jpg,0,ایک ہائیکر دوسرے خاصے بنجر زمین کی ایک خصوصیت کا پتہ چلاتا ہے۔
3784,361092202_3d70144ebd.jpg,1,ایک پیدل سفر ایک خالی صحرا کے وسط میں ایک سفید چٹان کی شکل سے گزرتا ہے۔
3785,361092202_3d70144ebd.jpg,2,ایک آدمی ایک بڑی بیگ اور دو کھمبے کے ساتھ پیدل سفر کر رہا ہے جس کے قریب سفید سفید پتھر ہیں۔
3786,361092202_3d70144ebd.jpg,3,ایک بیگ والا آدمی زمین پر سفید چیزوں کو دیکھتا ہے۔
3787,361092202_3d70144ebd.jpg,4,ان کے سامنے سفید چیزوں کے ساتھ ایک چٹانی ڈھلوان پر پیدل سفر کرنے والا شخص۔
3788,3611672054_45edd3e08f.jpg,0,روشن شارٹس میں ایک شخص ریت میں والی بال سے ٹکراتا ہے۔
3789,3611672054_45edd3e08f.jpg,1,رنگین شارٹس پہنے ایک آدمی والی بال کو مارنے کے لئے پہنچ رہا ہے۔
3790,3611672054_45edd3e08f.jpg,2,نیلی ، گلابی اور پیلے رنگ کی شارٹس پہنے ریت پر ایک شخص
3791,3611672054_45edd3e08f.jpg,3,رنگین شارٹس میں ایک چھوٹا آدمی ساحل سمندر پر والی بال کے کھیل کے دوران والی بال کی طرف بڑھتا ہے۔
3792,3611672054_45edd3e08f.jpg,4,نوجوان ساحل سمندر پر والی بال کے لئے اچھل پڑا
3793,3612484827_0e479f9ee8.jpg,0,ایک آدمی اپنے دوست کی پشت پر ہے۔
3794,3612484827_0e479f9ee8.jpg,1,ایک آدمی دوسرے آدمی کی پیٹھ پر چھلانگ لگا رہا ہے۔
3795,3612484827_0e479f9ee8.jpg,2,سفید قمیض والے گھوڑے میں لڑکے ایک پارک کے قریب۔
3796,3612484827_0e479f9ee8.jpg,3,ایک پارک میں دو آدمی کرتب کر رہے ہیں۔
3797,3612484827_0e479f9ee8.jpg,4,پارک میں دو نوجوان کشتی کا کھیل کھیل رہے ہیں۔
3798,3612485097_b706d950ed.jpg,0,ایک سیاہ فام آدمی اس طرف جھک رہا ہے جیسے ایک سفید فام آدمی اس کی پیٹھ کو پیچھے کی طرف چھلانگ لگا دیتا ہے۔
3799,3612485097_b706d950ed.jpg,1,ایک شخص اپنی پیٹھ کے ساتھ دوسرے کو تھام رہا ہے۔
3800,3612485097_b706d950ed.jpg,2,درمیانی حالت میں ایک شخص جس کی پیٹھ کو چھونے والے ایک اور آدمی کی مدد سے چھونے لگا
3801,3612485097_b706d950ed.jpg,3,ایک ہیٹ میں ایک شخص دوسرے آدمی پر گھاس میں پلٹ گیا۔
3802,3612485097_b706d950ed.jpg,4,دو افراد باہر کھیل رہے ہیں۔
3803,3612825666_54f5a2bc06.jpg,0,ایک آدمی ایک ہینڈریل پیس رہا ہے۔
3804,3612825666_54f5a2bc06.jpg,1,ایک شخص لوگوں کے ایک گروہ کے سامنے ریل میں اسکیٹنگ کررہا ہے۔
3805,3612825666_54f5a2bc06.jpg,2,بہت دور سے ، ایک لڑکا اپنے اسکیٹ بورڈ کو ہینڈریل کے نیچے پھسل رہا ہے۔
3806,3612825666_54f5a2bc06.jpg,3,سیڑھیاں پر کچھ اسکیٹ بورڈ.
3807,3612825666_54f5a2bc06.jpg,4,آدمی قدموں کے بیچ میں ریلنگ کا تختہ لگا رہا ہے۔
3808,3613375729_d0b3c41556.jpg,0,ایک شخص چاندی اور سرخ موٹرسائیکل پر سوار ہے۔
3809,3613375729_d0b3c41556.jpg,1,ایک موٹر سائیکل ڈرائیور ایک دوڑ کے دوران تیزی سے جا رہا ہے.
3810,3613375729_d0b3c41556.jpg,2,ایک HP برانڈڈ موٹرسائیکل کو نرم موڑ پر موڑتا موٹرسائیکل ریسر۔
3811,3613375729_d0b3c41556.jpg,3,ایک شخص ٹریک کے آس پاس سرخ موٹرسائیکل پر سوار ہے۔
3812,3613375729_d0b3c41556.jpg,4,ایک وردی والا سوار ایک توثیق سے ڈھکنے والی موٹرسائیکل پر سوار ہے۔
3813,3613424631_3ae537624f.jpg,0,ایک سائیکل سوار اپنی موٹرسائیکل کے ساتھ کچھ قدموں پر بیٹھ گیا۔
3814,3613424631_3ae537624f.jpg,1,ایک ہیلمٹڈ آدمی ان پر گریفٹی کے ساتھ قدموں پر بیٹھا ہے ، اور قریب ہی ایک موٹر سائیکل۔
3815,3613424631_3ae537624f.jpg,2,ایک شخص اپنی موٹر سائیکل کے ساتھ سیڑھیوں پر بیٹھا ہے۔
3816,3613424631_3ae537624f.jpg,3,منہدم عمارت کے بیچ ایک موٹرسائیکل کے ساتھ ایک شخص۔
3817,3613424631_3ae537624f.jpg,4,ایک موٹرسائیکل والا آدمی ملبے کے پاس بیٹھا ہوا ہے۔
3818,3613705104_46d854134e.jpg,0,ایک لڑکا گریفٹی میں ڈھانپے ریمپ پر اسکیٹ بورڈ پر۔
3819,3613705104_46d854134e.jpg,1,ایک مرد اسکیٹ بورڈر توڑ پھوڑ کے شکار اسکیٹ پارک میں اسکیٹنگ کر رہا ہے۔
3820,3613705104_46d854134e.jpg,2,ایک آدمی ایک اسکیٹ بورڈ پر چھلانگ لگاتا ہے ، اس کے چاروں طرف گریفٹی ہے۔
3821,3613705104_46d854134e.jpg,3,ایک آدمی گرافٹی سے بھری ہوئی سیڑھیاں اتر کر اسکیٹنگ کے کرتب کرتا ہے۔
3822,3613705104_46d854134e.jpg,4,گرافٹی میں ڈھکی سیڑھیوں کے نیچے ایک اسکیٹ بورڈر سکیٹ کرتا ہے۔
3823,3614881872_ccf9739b0e.jpg,0,پس منظر میں برف سے ڈھکنے والی ایک کان کے ساتھ چھلانگ لگانے والا تنہا اسنوبورڈر
3824,3614881872_ccf9739b0e.jpg,1,سنتری والی پتلون والا آدمی کسی چیز پر چڑھ رہا ہے۔
3825,3614881872_ccf9739b0e.jpg,2,ایک سنو بورڈر نے برف سے ڈھکی ہوئی ایک پرانی عمارت سے چھلانگ لگا دی۔
3826,3614881872_ccf9739b0e.jpg,3,کوئی عمارت کی کسی قسم کے اوپر سے سکینگ کر رہا ہے۔
3827,3614881872_ccf9739b0e.jpg,4,اسنوبورڈر برف سے ڈھکی اونچائی سے کود رہا ہے۔
3828,3615239961_62b4dbc174.jpg,0,ایک شخص ڈیک پر بیٹھا ، ماہی گیری سے وقفہ لیتے ہوئے۔
3829,3615239961_62b4dbc174.jpg,1,ایک آدمی کنارے پر بیٹھا ، باہر دیکھ رہا ہے ، اس کے پیچھے ماہی گیری کے کھمبے ہیں۔
3830,3615239961_62b4dbc174.jpg,2,ایک شخص لکڑی کے بنچ کے کنارے پر بیٹھا ہے جس کے پیچھے دو ماہی گیری کے کھمبے ہیں۔
3831,3615239961_62b4dbc174.jpg,3,پیلے رنگ کی ٹوپی میں کوئی شخص دو ماہی گیری کے کھمبوں کے پاس بیٹھا ہوا ہے۔
3832,3615239961_62b4dbc174.jpg,4,ایک شخص لکڑی کی ریل پر بیٹھا ہوا ہے جو دو ماہی گیری کے کھمبوں کے پاس ہے۔
3833,3615730936_23457575e9.jpg,0,حفاظتی پوشاک پہنے ہوئے کچی پگڈنڈی پر سوار ایک بی ایم ایکس بائکر
3834,3615730936_23457575e9.jpg,1,ایک پہاڑی موٹرسائیکل پر ہیلمٹ پہنے سیاہ فام آدمی بہت تیزی سے سفر کررہا ہے۔
3835,3615730936_23457575e9.jpg,2,ایک آدمی جنگل سے اپنی گندگی بائیک پر سوار گزر رہا ہے۔
3836,3615730936_23457575e9.jpg,3,ہیلمٹ پہنے ایک شخص جنگل میں گندگی والے راستے پر ایک گندی موٹر سائیکل پر سوار ہے۔
3837,3615730936_23457575e9.jpg,4,جنگل میں گندی بائیک ریس پر سوار۔
3838,3616808182_fb4eaec778.jpg,0,حفاظتی پوشاک میں ایک بائیکر دیہی علاقوں میں چٹانوں کے ساتھ سواری کرتے ہوۓ۔
3839,3616808182_fb4eaec778.jpg,1,موٹرسائیکل سوار ایک ہموار راستہ پر بائیک چلاتے ہوۓ
3840,3616808182_fb4eaec778.jpg,2,انتہائی نیچے پہاڑی موٹرسائکل سواری.
3841,3616808182_fb4eaec778.jpg,3,ایک گھاس دار پہاڑ کے نیچے موٹرسائکل سوار موٹرسائکل چلاتے ہوۓ.
3842,3616808182_fb4eaec778.jpg,4,مکمل چہرے کے ماسک میں بندہ ایک گھاس دار پہاڑی پر موٹرسائکل پر سوار ہے
3843,3616846215_d61881b60f.jpg,0,ایک مرد اور دو خواتین گرین ہاؤس کے اندر موجود ہیں جو باغبانی کے اوزار رکھتے ہیں۔
3844,3616846215_d61881b60f.jpg,1,لوگ باغ کے اوزاروں کے ساتھ ایک گرین ہاؤس میں۔
3845,3616846215_d61881b60f.jpg,2,گرین ہاؤس میں تین افراد۔
3846,3616846215_d61881b60f.jpg,3,گرین ہاؤس میں تین نوجوان کام کرتے ہیں
3847,3616846215_d61881b60f.jpg,4,ایک نامکمل گرین ہاؤس میں دو خواتین اور ایک مرد ہاتھوں میں رکیک لے کر کیمرے پر مسکرا رہے ہیں۔
3848,3618115051_41b5a7706c.jpg,0,مضحکہ خیز وِگس میں ایک جوڑے نے کیمرے کے لئے پوز کیا۔
3849,3618115051_41b5a7706c.jpg,1,وِگس میں ایک جوڑے نے کیمرے کے لئے پوز کیا
3850,3618115051_41b5a7706c.jpg,2,نیلے رنگ کا ایک آدمی اور نارنگی کے بالوں والی بھوری رنگ کی ایک عورت گلے مل رہی ہے۔
3851,3618115051_41b5a7706c.jpg,3,وِگ پہنے ایک نوجوان مرد اور عورت گلے ملتے ہوئے۔
3852,3618115051_41b5a7706c.jpg,4,اورینج وگ والی عورت بلیک وگ میں آدمی کے ساتھ متصور ہوتی ہے۔
3853,3618504267_d7eaa495d0.jpg,0,گھاس پر کھڑا ایک لڑکا اور سفید کتا
3854,3618504267_d7eaa495d0.jpg,1,ایک مرد اور ایک عورت بیرونی پروگرام میں اپنے چھوٹے کتوں کو لے کر چل رہے ہیں۔
3855,3618504267_d7eaa495d0.jpg,2,ایک آدمی کتے کے شو میں ایک چھوٹے سفید کتے کو اپنی پچھلی ٹانگوں پر کھڑا ہونے کی ترغیب دے رہا ہے۔
3856,3618504267_d7eaa495d0.jpg,3,آؤٹ ڈور ڈاگ شو میں ، ایک بہت ہی چھوٹا کتا بوڑھے آدمی پر چھلانگ لگا دیتا ہے۔
3857,3618504267_d7eaa495d0.jpg,4,متعدد لوگ خیمے کے قریب چھوٹے چھوٹے کتوں کو لے کر چل رہے ہیں۔
3858,3618908551_7fd2de5710.jpg,0,نیلے رنگ کی ٹی شرٹ والا لڑکا اسکیٹ پارک میں ایک اسکیٹ بورڈ پر ہے۔
3859,3618908551_7fd2de5710.jpg,1,ایک لڑکا اسکیٹ بورڈنگ ریمپ پر اسکیٹ بورڈ پر سوار تھا
3860,3618908551_7fd2de5710.jpg,2,نیلے رنگ کی قمیض اور نیلے رنگ کے جوتے والا بچہ ایک پیالے کے ہونٹ کے اوپر اسکیٹ بورڈ پر کرتب کی کوشش کرتا ہے۔
3861,3618908551_7fd2de5710.jpg,3,ایک سوئمنگ پول کے اندر ایک اسکیٹ بورڈر۔
3862,3618908551_7fd2de5710.jpg,4,ایک نوجوان جو نے نیلی شرٹ پہنے ہے دیوار پر اسکیٹ بورڈنگ کرتے ہوۓ
3863,3619381206_5bc8b406f9.jpg,0,ایک سرخ دیوار کے سامنے ایک گیلے کپڑے اور ہیلمیٹ میں ایک آدمی۔
3864,3619381206_5bc8b406f9.jpg,1,ایک گیلے سوٹ اور ہیلمٹ میں ایک شخص ایک روشن سرخ عمارت کے سامنے چل رہا ہے۔
3865,3619381206_5bc8b406f9.jpg,2,ایک شخص سکوبا گیئر میں چل رہا ہے۔
3866,3619381206_5bc8b406f9.jpg,3,ایک آدمی سمندر میں غوطہ خوری کرنے کے لئے سامان سے لدا ہوا ہے۔
3867,3619381206_5bc8b406f9.jpg,4,ایک آدمی خصوصی سامان پہننے سرخ عمارت سے گذر رہا ہے۔
3868,3619806638_7480883039.jpg,0,نیلی پتلون اور بغیر قمیض والا شخص اسکیٹ بورڈ ٹرپر کرتب کررہا ہے جبکہ دوسرا آدمی اسے فلما رہا ہے۔
3869,3619806638_7480883039.jpg,1,ایک سکیٹ بورڈر ایک چھلانگ مکمل کرتا ہے جبکہ دوسرا شخص اس کو ریکارڈ کرتا ہے۔
3870,3619806638_7480883039.jpg,2,کسی دوسرے آدمی کی تصویر لینے کے ساتھ ہی اسکیپ بورڈر ریمپ پر چال چلاتا ہے۔
3871,3619806638_7480883039.jpg,3,ایک اسکیٹ بورڈر کی ایک قدم سے اچھلتے ہوئے تصویر کھنچوائی جارہی ہے۔
3872,3619806638_7480883039.jpg,4,ایک بڑے گھر کے قریب پارک میں دو نوجوان اسکیٹ بورڈنگ کر رہے ہیں۔
3873,3620492762_7f6a9b4746.jpg,0,گندگی والا موٹرسائیکل گہری ریت اور گندگی سے گزر رہا ہے۔
